brand_name,Price,discount,image_url,Reviews_rating,Reviews_count
Boitier Externe SSD M2 Nvme & M2 Ngff,13900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/508082/1.jpg?7346,5.0,1
NB Clé USB NB 2GB - Noir,2250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/313642/1.jpg?9133,4.0,12
Canon Cartouche D'encre Canon - GI 490 Bleu Jaune Rouge Noir - Pour G2...,32000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/305441/1.jpg?2866,4.4,45
Canon Cartouche D'encre - GI 490 PGBK - Noir/Black - Pour G2411 - G341...,10000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/037103/1.jpg?7700,5.0,2
Toner Compatible 150A - W1500A,12400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/546182/1.jpg?7672,4.3,4
Clavier AZERTY Pour Ordinateur Portable HP 4530S,11700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/491103/1.jpg?2245,5.0,1
CeaMere SSD M2 SATA 512Gb NGFF Original,32500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/649082/1.jpg?3149,5.0,2
Câble Rallonge USB 3m - Mâle à Femelle,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/215012/1.jpg?3445,4.0,32
Lenovo CHARGEUR Type-C 65Watt / 5V/9V/15V/20V - 2A/2A/3A/3.25A,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/623813/1.jpg?3240,5.0,1
Epson Bouteille 101 Noir - C13T03V14A - Pour L4150 Orginal,13200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/205403/1.jpg?6873,5.0,1
TOPLINK Convertisseur USB Type C Vers HDMI - Toplink,5200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/015541/1.jpg?7565,4.3,11
Kit Recharge D'Encre 4 Couleurs - Noir/Rouge/Jaune/Bleu 490,5150,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/509141/1.jpg?7645,4.1,45
Combo HUB USB 2.0 - 3 Ports USB - Lecteur De Carte SD / TF Lecteur De ...,6100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/502302/1.jpg?1595,4.0,1
"Pavé Numérique USB, Mini Pavé Numérique Portable Fin à 10 Touches Pour...",6080,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/886903/1.jpg?4549,3.0,1
ANTHO Lot De 100 Manchons RJ-45 Gris - RJ45,3000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/627303/1.jpg?4731,5.0,2
Disque SSD 512GB Haute_Vitesse,27000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/883652/1.jpg?0127,4.0,1
Tapis Souris Rose F-2,1600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/395031/1.jpg?0035,4.1,198
Hp Cartouche De Toner Laser HP 216A - W2410A - 1050 Pages - Black,46000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/065251/1.jpg?6727,4.7,3
Connecteur RJ45 - Blindée - 100 Pièces,3500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/578302/1.jpg?7607,5.0,1
Câble Coaxial 100M D Video Et Alimentation Pour Caméra De Surveillance,21500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/500972/1.jpg?4443,4.0,1
TP-Link Clé USB WIFI 300 Mbps,6300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/540792/1.jpg?0178,5.0,1
Lot De 2 Cartouches Compatible Toner 17A / 17X (HCF217A / PTH-T217A) -...,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/014841/1.jpg?9665,3.7,10
"Opula Lingettes de nettoyage d'écran et de Surface pour télévision, té...",5700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/489103/1.jpg?6206,5.0,1
Asus Chargeur ASUS Bout-Pointe 19V 2.1A (2507) + CABLE - Noir,8100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/291642/1.jpg?1376,5.0,1
Hp Hpp Chargeur Pour Pc Portable Compatible HPp - 18.5V 3.5A (7450)- N...,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/797792/1.jpg?6726,4.0,1
Souris sans fil - NCTS - WM23 - Bluetooth + USB Sans fil - Transparent...,7500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/960003/1.jpg?2185,4.8,4
Carte De Capture Vidéo Mini HD 1080P HDMI USB 3.0,7800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/993202/1.jpg?5861,4.2,12
Clé USB 128Go Haute Vitesse - King Usb,5500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/072892/1.jpg?5279,4.0,2
Disque SSD 1000GB(1Téra) Haute_Vitesse,43000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/257362/1.jpg?6992,4.0,3
CONCENTRATEUR DE TYPE C VERS HDTV 5 en 1.,7500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/160003/1.jpg?8007,5.0,1
SanDisk Disque Dur Externe SSD 2To,125400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/265103/1.jpg?6522,5.0,3
Acer Chargeur ACER 19V 4.74A (5517) + Câble,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/336442/1.jpg?2271,5.0,2
Hp Toner HP 136A - W1360A - Noir,45000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/997262/1.jpg?2581,4.3,4
Epson Ruban Encreur Epson LQ-350 / LX-350 - Noir,4600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/072302/1.jpg?0442,4.6,7
"Hp 15fd-0296NK - ECRAN 15.6"" - 4 GO RAM / 256 GO SSD - ARGENT/ BLANC -...",189900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/449992/1.jpg?1525,5.0,1
Hp Imprimante 236SDN - Impression - Copie - Scanner - RJ-45 - Recto Ve...,144350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/517003/1.jpg?7259,5.0,1
Papier Thermique Imprimante De Caisse 80 X 80 X 12 Mm - Lot De 10 - Bl...,9000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/785791/1.jpg?6763,4.0,1
ANTHO Sac De Protection Pour Disque Dur Externe - Ant - Noir,2300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/808992/1.jpg?2314,4.1,38
Disque Dur Externe - 4 Tera - Noir,125000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/461002/1.jpg?8857,4.5,2
Adaptateur HDMI Male/Femelle Pliable à 90° -Noir,2700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/231791/1.jpg?5365,3.8,4
SSD Disque 256GB Haute Vitesse,17200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/683872/1.jpg?0195,4.5,2
Filtre De Confidentialité 13 Pouces(Ordinateur),11400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/397182/1.jpg?0068,4.0,1
Batterie PC Compatible DELL E6400 E6410 E6500 E6510 - Argent,21600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/007171/1.jpg?9989,4.0,1
"Clavier AZERTY Ultra Fin Sans Fil + Souris Combinée 2.4G, Double Mode,...",11280,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/483613/1.jpg?5904,5.0,1
CÂBLE D'ALIMENTATION ONDULEUR 1.5 M_NOIR,1800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/879991/1.jpg?5663,4.2,6
Asus PC - X515MA Intel Celeron N4020/RAM 4GB/ SSD 256 / 15.6 Windows 1...,199900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/724932/1.jpg?7648,4.0,2
Hp 6ZA18AE Tête D’impression Couleur Pour Smart Tank 500 / 515 / 516 /...,34000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/423692/1.jpg?9066,5.0,4
Dymo LetraTag Étiquettes En Papier - 12 Mm X 4 M - Noir Sur Blanc - DY...,11000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/423692/1.jpg?8767,5.0,1
Hp Moniteur LED 24F Display - 24Pouces - HDMI-VGA - Noir,110000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/842931/1.jpg?2852,4.4,5
Câble De Disque Dur USB2.0 - Noir,2065,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/906692/1.jpg?5259,3.6,28
"Dymo D1 étiquettes Autocollantes, Impression En Noir Sur Fond Blanc, 1...",13300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/423692/1.jpg?8768,4.0,4
DELL Chargeur De PC Del 19.5V 3.34A (7450) Gros Bout + Câble,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/597792/1.jpg?5347,4.4,7
5 Piles Cemos Lithium 3v 1616,11400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/823862/1.jpg?9094,5.0,1
"DJOK Q800 All-In-One – PC Tout-en-un Intel Core i5-11400, 8GB RAM, 256...",314910,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/687713/1.jpg?6708,3.0,1
Kit Recharge D'Encre 4 Couleurs 70ml - Noir/Rouge/Jaune/Bleu - Pour Ca...,4650,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/853103/1.jpg?4204,3.0,3
Logitec Logitech Casque Filaire H340 Avec Micro USB,17900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/687051/1.jpg?0765,4.8,4
TOPLINK Câble HDMI 15 Mètres 15M,20000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/334441/1.jpg?6623,4.4,19
ANTHO Câble Réseaux FTP Cat6 - 20M - 20 Mètres - Noir,5200,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/627303/1.jpg?5164,5.0,1
Epson Imprimante Thermique De Tickets-Caisse Epson TM-T20II- Gris,124000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/108251/1.jpg?5025,3.9,12
Ola Toner Compatible 12A - Q2612A,5850,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/844991/1.jpg?6268,1.0,1
Toner Compatible Canon 057 - 057H,14000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/368912/1.jpg?4827,4.0,6
"Clavier AZERTY Pour Ordinateur Portable HP 840 ( G1, G2 )",10500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/091103/1.jpg?1406,3.0,1
Lenvii F510 - Scanner Code-barres 2D - Noir,14637,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/233692/1.jpg?2868,2.5,2
Câble D'alimentation Pour PC Bureau + Ecran Moniteur + Onduleur,1125,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/016392/1.jpg?1697,4.3,3
ANTHO Toner Compatible 05A - CE505A - Ant - Noir,5250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/728992/1.jpg?6106,5.0,3
Cartouche D'Encre Compatible 80A -Universel - Noir,9975,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/329731/1.jpg?2553,4.3,3
Kit SELPHY KP-108IN + Papier 108 Feuilles 100x148mm,22000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/1995/1.jpg?8638,4.1,17
Tambour D'imagerie Compatible Laser 19A - CF219A - Noir,11900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/493341/1.jpg?9083,3.8,15
Epson Bouteille Epson 101 Noir - C13T03V14A - Pour L4150,13300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/631151/1.jpg?3004,4.0,1
Epson Ruban Encreur Epson LQ-350 - LX-350 - Noir,4600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/072302/1.jpg?0442,5.0,2
Hp Chargeur HP 19.5V 3.33A (4530) Bout Bleu + Câble,10350,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/578182/1.jpg?8007,4.0,3
Casque Bluetooth,5130,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/164403/1.jpg?5027,3.0,1
Adaptateur DVI-I Male Vers VGA Femelle - Blanc,1650,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/914992/1.jpg?1685,3.6,5
Hp Cartouche D'Encre HP 123 Noir D'origine,12150,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/995831/1.jpg?5847,3.6,14
DELL Chargeur DELL 19.5V 3.34A (7450)+Câble De Chargeur Ordinateur Por...,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/728532/1.jpg?8884,5.0,1
TP-Link Clé USB Wifi - Adaptateur USB Mini -TL-WN823N - 300Mbps - Noir,7000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/091051/1.jpg?1086,3.9,15
Lot De 2 Cartouches Compatible Toners 05A - Noir,10500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/306002/1.jpg?6264,4.4,11
Cable HDMI HDTV - Audio/Video - 3metres,2450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/306002/1.jpg?8325,4.6,18
Barrette RAM 8Go DDR3 1600 Mhz Pc Portable,13500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/172892/1.jpg?3801,3.5,4
Epson Imprimante à Réservoir D'encre L3250 - Multifonctions - 3 En 1 -...,115000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/887282/1.jpg?9335,3.6,13
Toner Compatible 79A - CF279A,5400,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/844991/1.jpg?6267,3.7,3
Cartouche Toner Compatible 80A - CF280A - Noir,8900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/617341/1.jpg?1943,3.9,7
"Hp ORDINATEUR HP - DUAL CORE - 4 GB RAM - ECRAN 15.6 "" - GRIS - CLAVIE...",179900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/933302/1.jpg?6524,4.2,53
"Lenovo Ordinateur Portable Ideapad V15 - 15"" - Core I3 - 8Go - 256Go S...",257783,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/381452/1.jpg?3212,4.3,3
Convertisseur USB 3.0 vers USB-C 3.0 Type C OTG Noir,2250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/611892/1.jpg?5377,4.3,4
Logitech Souris sans fil Ergo M575 - Trackball,59150,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/682103/1.jpg?0488,4.3,3
Kit Recharge D'Encre 4 Couleurs 70ML Pour Epson - Noir/Rouge/Jaune/Ble...,6800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/457831/1.jpg?7645,3.8,64
Canon Cartouche D'encre Pixma 446 Couleur ORGINAL,12000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/308692/1.jpg?7787,3.9,10
Hp Bouteille D'encre Cyan / Bleu - HP GT52 - 70ML,8800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/674741/1.jpg?8160,5.0,2
Hp Bouteille D'encre Rouge / Magenta - HP GT52 - 70ML - Magenta,8800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/674741/1.jpg?8160,4.5,2
"Smart Pen Translator Stylo De Traduction, Stylo De Traduction, Ligne/h...",26175,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/387103/1.jpg?4025,5.0,1
ANTHO Sac De Protection Pour Disque Dur Externe,2500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/847631/1.jpg?7190,4.2,151
Lcl Cartouche D'entretien MC-G01 - Remplacement Pour Canon MAXIFY GX60...,22000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/419082/1.jpg?3644,4.0,2
Epson Imprimante Couleur EcoTank L3150 - 3250 - Grande Capacité D'Impr...,119000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/760112/1.jpg?4385,3.9,14
Barrette RAM 16Go DDR4 3200 Mhz Pc Portable,26900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/272892/1.jpg?8246,5.0,1
SEAGATE Disque Dur Interne 500GB HDD 2.5 Pouces - Blanc/Gris Pour Ordi...,19800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/960442/1.jpg?0838,4.7,3
Batterie TOSHIBA PA5024 C50 C850 C855D C855 - Noir,21600,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/100541/1.jpg?7283,4.3,3
Logitech Souris Sans Fil Logitech- M185,4450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/215903/1.jpg?6023,4.0,1
Pack De 2 Cartouches Toners Compatibles 17A - CF217A - Noir,15500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/329731/1.jpg?3005,4.1,19
Acer Chargeur ACER Petit-Bout 19V 2.15A / 2.37A (3010) + Câble - Noir,9450,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/336442/1.jpg?6998,5.0,2
Net Power Dépoussiérante à Air Comprime - 450ML,3800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/419731/1.jpg?3566,3.4,14
Souris Bluetooth,2250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/847992/1.jpg?0230,5.0,1
Hp Tapis Souris HP MP7035 - 70CM X 35CM - Noir - Gamer,12000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/287502/1.jpg?5810,5.0,1
Cartouche D'Encre 26A - CF226A - 3100 Pages - Noir,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/848152/1.jpg?5632,4.0,1
Hp Toner HP 150A - W1500A - Noir,47500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/200972/1.jpg?7061,3.7,3
Hp Cartouche D'encre HP 652 - Tri Color,12500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/889921/1.jpg?2824,4.3,25
TP-Link Clé Wifi-Adaptateur USB Mini TL-WN823N-Noir/Or,7000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/091051/1.jpg?1085,4.5,4
Hp Flash Disk USB 2.0 V248 16 GB - Argent,5950,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/912103/1.jpg?3706,3.0,2
Imation Clé USB - IMMATION Noir,3515,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/706692/1.jpg?0238,3.0,1
Canon Cartouche D'entretien MC-G02 Remplacement Pour Canon PIXMA G3560...,10000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/552972/1.jpg?7162,4.1,7
DELL Chargeur GROS BOUT 19.5V + Câble D'ALIMENTATION,8100,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/608692/1.jpg?7842,3.7,7
"Hp PC Bureau HP Pro 290 G9 - I3-12100 - 8GB - 1TB - 21.45"" - Dos",308000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/406991/1.jpg?9108,4.0,1
Clavier Ordinateur Flexible - Noir,4750,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/395203/1.jpg?4284,4.3,3
Logitech Ensemble Clavier Et Souris Sans Fil Logitech MK270 - AZERTY,21900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/646182/1.jpg?0625,3.3,3
Lenovo Essential Wireless Combo Gen 2 - clavier et souris - sans fil -...,25110,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/124103/1.jpg?3325,5.0,1
ANTHO Toner compatible 53A - Q7553A - Ant - Noir,8800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/928992/1.jpg?4654,4.0,2
Hp Bouteille D'encre Jaune / Yellow - HP GT52 - 70ML - Jaune,8800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/674741/1.jpg?8160,5.0,3
Canon Scanner Canon CanoScan LiDE 400,60000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/596392/1.jpg?6395,2.0,1
"Logitech Casque Logitech H111 Filaire, Ecouteurs Stéréo Avec Micro Ant...",20000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/494441/1.jpg?5066,3.9,9
Canon IMPRIMANTE CANON PIXMA G2420,128250,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/494972/1.jpg?6724,3.5,2
ANTHO Batterie Onduleur 12V 5A,9800,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/101403/1.jpg?9465,3.0,1
Lot De 50 Manchons RJ-45 Blanc,2000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/602262/1.jpg?6719,4.8,5
Batterie RO04 RO06 Pour HP Probook 400 430 G3 440 G3 - Noir,22500,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/821262/1.jpg?1123,4.5,2
Mini Ventilateur Rechargeable Noir,3681,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/010182/1.jpg?5311,3.5,4
Ruckus Wireless Alimentation Avec Injecteur PoE 48V / 0.5A Gigabit - N...,10425,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/568103/1.jpg?5043,4.0,1
Hp 6ZA17AE Tête D’impression Noir Pour Smart Tank 500 / 515 / 516 / 51...,34000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/423692/1.jpg?9065,3.0,2
"K35 Micro Cravate Sans Fil 3,5 mm Double Microphone",8721,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/874613/1.jpg?2005,4.5,2
Microsoft TAPIS SOURIS,1980,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/708992/1.jpg?6367,4.0,2
DELL Chargeur DELL Petit Bout 19.5V 3.34a (4530)- Noir + Cable,9900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/221182/1.jpg?8264,4.5,2
Canon Imprimante Canon TS3440 / TS3340 - Multifonctions - Wifi - Coule...,34900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/928492/1.jpg?1283,3.8,14
Epson Ruban Encreur LQ-350 / LX-350 - Noir,4700,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/847103/1.jpg?4926,5.0,1
Disque SSD KingSsd 256GB SATA 3,16900,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/683872/1.jpg?2452,4.8,4
Hp Souris Filaire Gaming HP M280,12000,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/990641/1.jpg?5144,4.5,13
Batterie Ordinateur Portable HS04-HS03 Compatible HP 240 245 246 250 2...,24300,5%,https://ci.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/107832/1.jpg?3908,5.0,3
